公司代碼,工作代碼,工作名稱,工資待遇,工資待遇(最低),工資待遇(最高),工作性質,工作敘述,需求人數,經驗要求,學歷要求,科系要求,語文條件,語言能力,擅長工具,工作技能,其他條件,應徵人數,經度,緯度
agf7nww,6uhpp,大數據工程師,"月薪40,000~60,000元",40000,60000,資料庫管理人員/其他資訊專業人員,"永慶房產集團以科技房仲自詡，用科技創新引領房仲變革，歡迎IT領域的優秀夥伴加入!
我們團隊有創新的技術開發環境，鼓勵團隊成員持續學習、提升技能。夥伴們年輕、充滿活力，彼此分享經驗一起成長。

工作內容如下:
1.管理集團資料庫(MS SQL、MySQL)，包含架構規劃建構、權限管理、使用空間、系統資源(CPU、Memory、IO)、效能調教...等。
2.開發資料庫預存程序(SP)及數據處理程式(SSIS、Python)
3.主動學習大數據相關新技術探索。",1人,3年以上,專科以上,,None,None,MS SQL/MySQL,,1.學歷:資訊相關科系 2.年資經驗:3年以上 3.熟悉Linux作業系統，熟悉MS SQL、MySQL管理技能，具備DB Cluster實作經驗尤佳。  優先面試經濟部工業局DIGI⁺ Talent計畫之結訓研習生(BD),0~5人應徵,121.5491618,25.0300998
154zrwlk,6wz9n,數據分析師_0012,待遇面議,0,0,演算法開發工程師/資料庫管理人員/統計學研究員,"1. 具線上平台、APP、遊戲、電商、等相關產業分析經驗兩年以上
2. 主動挖掘資料、建立資料/數據分析的脈絡與架構，以提供見解給團隊，進行商機探索與商業決策
3. 負責用戶資料與行為分析、整合內外部平台數據，且依據前述分析所得資料，提供行銷企劃方向與後續活動應用/成果分析報告
4. 有效評估手邊資源，並善於跨單位溝通及專案時程管理",1人,2年以上,大學以上,統計學相關/數理統計相關,None,None,,,1. 具備使用R / Python / Tableau / Power BI / Hadoop / SAS等工具經驗 2. 基礎SQL或有關聯式資料庫概念，excel基礎函數（Vlookup）與樞紐分析 3. 邏輯好、細心且表達能力佳，善於跨單位溝通 4. 統計或數學相關科系佳,11~30人應徵,121.5764629,25.0717236
13kcrji0,6w4u2,營運數據分析師,待遇面議,0,0,統計精算人員/市場調查／市場分析,"【每日工作 】 
1. 監看公司每日業績，依據資料分析需求，進行資料數據分析與邏輯運算作業。 
2. 依照公司需求，製作不同型式之分析報告，供公司營運決策使用。 
3. 依據總公司策略及各店差異，擬定每月銷售策略。 
4. 策略分析:分析企業統計數據（如：營業額、銷售量、客戶數等，預測與追蹤市場和銷售的趨勢）
5. 綜合分析多方資料來源進行數據相關研究與解讀，依據研究成果提出建議。
6. 其他主管交辦之專案任務。",1人,5年以上,大學、碩士,統計學相關/資訊管理相關/其他商業及管理相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Excel/PowerPoint/Word/SAS/SPSS,市場調查資料分析與報告撰寫/統計軟體操作,1. 頭腦清晰，中文表達溝通流暢，聽取意見敏捷。  2. 有責任感、能以公司策略及目標為重，擅長溝通協調、配合度高。  3. 口條清晰，熟悉簡報製作，且具一定基礎之簡報能力。 4.態度積極、重視團隊合作，具協調溝通能力，樂於分享討論。,11~30人應徵,121.4865154,25.0059283
auxx12g,6b4ou,RD20355 雲端數據應用軟體工程師,待遇面議,0,0,軟體設計工程師,"1.負責華碩專屬算力平台後端的開發與維護
2.在AWS Lambda 上撰寫Node.js
3. 維護AWS上的backend system
4. 驗證AIML training system",不限,不拘,大學以上,,None,None,,,1. 具網頁後端開發經驗 2. 熟悉AWS API Gateway 與Lambda 尤佳 3. 有Federated Learning或Blockchain Dapp經驗尤佳 4. 薪資依學經歷背景及相關工作經驗核薪,0~5人應徵,121.471475,25.1247982
auxx12g,6oyrc,RD20414 影像辨識與數據分析工程師(智慧製造),"月薪30,000元以上",30000,9999999,軟體設計工程師,"1. Deep learning 影像辨識
2. Deep learning 數據分析
3. 電腦視覺演算法開發
4. 專案軟體開發",不限,不拘,碩士以上,資訊工程相關/電機電子工程相關,None,None,,,"1.具備OpenCV經驗 2.具備深度學習(CNN, RNN)經驗尤佳 3.薪資會依學經歷背景及相關工作經驗核薪",0~5人應徵,121.471475,25.1247982
1a2x6bkjk0,6r2ko,大數據研發工程師,待遇面議,0,0,軟體設計工程師/演算法開發工程師,工作要求：/1. 學士及以上學歷，5年以上相關工作經驗；/2. 精通Scala、java語言，有Scala實際編程經驗；/3. 熟悉Linux 操作系統，熟練使用Shell、Python腳本語言；/4. 深入了解分佈式系統、大數據平台、消息隊列等高可用高彈性架構；/5. 對HDFS/Yarn/HBase/Hive/Spark相關組件的性能優化和補丁跟踪等有實際經驗；/6. 在Hadoop、Spark、Storm、Flink等開源社區有過貢獻最佳；/7. 良好的英語讀寫能力；/8. 強烈的責任心和自我驅動意識，有良好的團隊合作精神和溝通協調能力。/,1人,5年以上,大學以上,資訊工程相關/數理統計相關/應用數學相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,0~5人應徵,0.0,0.0
233rv1s,6nt6e,數據庫管理員 (深圳),待遇面議,0,0,軟體設計工程師/資料庫管理人員,"1.根據項目的設計書，負責數據庫設計、開發及維護
2.負責開發設計適合平臺和多應用環境下最優化效果
3.負責新技術、新展現形式調研；解決項目開發中的技術難題
4.負責保證項目進度，總結項目經驗，歸納案例，實現經驗共享",1~4人,2年以上,大學以上,,英文,聽 /精通、說 /精通、讀 /中等、寫 /中等,MySQL,,"1.具備2年(含)以上的數據庫開發經驗, 2.熟悉至少壹種Mysql、Redis、Mongodb、opentsdb/druid, 了解SQL優化方法 3.熟悉UML及使用其工具來完成數據庫Schema設計 4.良好的代碼編寫風格",0~5人應徵,114.057865,22.543096
wiulok0,6me3u,大數據及AI研發工程師,待遇面議,0,0,軟體設計工程師,"研究將大數據及AI相關技術，運用在金融投資領域
1.	量化投資模型開發
2.	股票合理股價模型開發
3.	選股模型開發
4.	理財機器人開發
5.	股票機器學習研究及開發
6.     系統建置及維護
7.     ChatBot 開發
8.     客戶行為與偏好分析",1~3人,2年以上,碩士以上,資訊工程相關/數學及電算機科學學科類/商業及管理學科類,英文,聽 /中等、說 /略懂、讀 /中等、寫 /略懂,Python/MS SQL/HTML/Django,具備財金專業知識/金融市場分析與資料蒐集/理財規劃實務與工具運用/期貨交易與證券分析/系統架構規劃/系統整合分析/軟體工程系統開發,1.財務金融科系、數理統計科系、資訊工程及資訊管理科系 2.量化投資模型開發經驗 3.具程式設計能力 4.熟悉機器學習演算法 5.熟悉Python程式語言開發 6.具備軟體工程開發思維及版本控管經驗,6~10人應徵,121.5427093,25.0792018
d6coi34,4ir2k,數據應用軟體工程師,待遇面議,0,0,軟體設計工程師/其他資訊專業人員,"1.依據任務進行內/外部已收集數之據探索與分析，並將其可視化及服務化(孰悉Python or R)。
2.負責既有產品開發/維護/運營(.NET C#/少量JAVA or Python)
3.處理客戶問題 
4.配合執行單元測試",1人,2年以上,大學、碩士,資訊工程相關/資訊管理相關,None,None,C#/Java/Python/R/DHTML/JavaScript/Tableau/Power BI​,,1.1年以上數據分析經驗(面試請詳述分析方式與設計架構) 2.熟悉數據分析工具或平台(包含並不限於)：Tableau、PowerBI、python、R、Julia等 3.1年以上.NET WebForm/Web Application/WinForm(或同位高階語言JAVA、PHP)開發經驗 4.熟悉系統設計相關技術(面試需詳述開發架構與設計觀念) 5.學習能力強有責任心，抗壓性強，具邏輯觀念。 6.熟悉前後端或開發框架者尤佳,0~5人應徵,121.5442744,24.9660661
233rv1s,6hr48,數據(資深)工程師,待遇面議,0,0,電子商務技術主管/電腦系統分析師,"1.	System modelling/simulation and software/hardware implementation for wireless communication physical layer.
2.	Wireless communication system performance analysis and optimization.
3.	Wireless communication algorithms development including synchronization, channel estimation, equalization, decoding.""",1~3人,3年以上,大學、碩士,資訊工程相關/電機電子工程相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,"1.	MS or PhD degree in EE or CS, at least 3 years related experience is preferred. 2.	Experience in wireless communication system algorithm development.  3.	Deep knowledge of wireless communication physical layer algorithms. 4.	Proficient in MATLAB and C/C++ programming, signal processing, RF impairment modelling and calibration.",0~5人應徵,120.9674798,24.8138287
wiedfdk,5amyj,03_大數據科學家,待遇面議,0,0,電腦系統分析師/演算法開發工程師/專案管理主管,"1. 行銷議題分析與行銷解決方案之建議，提供行銷數據分析報告
2. 數據分析、挖掘、建模、模式評估等相關工作，並進行模型評估
3. 爬蟲程式開發，並進行文字探勘
4. 與使用者及開發人員合作，定義 Report 及 Business Intelligence 需求及規格，參與資料庫架構設計並建置分析資料集，並進行教育訓練
5. 分析型資料市集設計、開發、管理維護，用資料導向概念提升行銷業務，並導入系統以加強各項資料應用
6. ETL問題追蹤管理及系統文件撰寫，結構化及非結構化資料處理與整合
7. 系統規劃與維運",1人,2年以上,大學、碩士,,None,None,,,(1) 資料庫語言 (SQL) (2) ETL 工具 (Trinity) (3) 爬網程式 (Python) (4) Data Mining (R/SAS/SPSS) (5) Data Modeling (6) 熟悉大數據架構(HDFS) (7) 統計分析專業知識 (8) 掌握各產業知識,11~30人應徵,121.5667312,25.0782073
1a2x6bk2ip,6jeah,Web/Data Analyst數據分析師,"月薪45,000~80,000元",45000,80000,電腦系統分析師/統計精算人員/市場調查／市場分析,"•	Interpret data, analyze results using statistical techniques and provide ongoing reports focused on user journey/•	Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality/•	Build data pipelines and/or utilize web analytics tool(s) to gather the data from multiple sources and automate analyses to derive user insights/•	Partner with user researcher and project team to measure web project effectiveness, support ongoing growth tests, expand data use across team, and uncover customer insights/•	Work with management to prioritize business and information needs/•	Compile periodically reports, identify insights on potential areas for improvement on user experience/•	Assist on any other allocated tasks upon department direction/",1人,2年以上,專科以上,,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,"•	Willing to stay overseas (Based in Makati, Philippines)  •	Bachelor's or College Degree in Marketing/Business Administration/Communications/Information Technology or any related course •	Preferably with at least 2-year experience in similar position •	Proficiency in MS Office applications ",0~5人應徵,121.019393,14.558231
1a2x6bk2ip,5z2wy,Marketing Analyst 行銷數據分析師,"月薪45,000~80,000元",45000,80000,統計精算人員/市場調查／市場分析,"-	Build data pipelines to gather the data from multiple sources and automate analyses in order to derive insights and answer ad-hoc questions. /-	Implement and visualise key metrics to understand and communicate qualitative data sets using cohort analysis, segmentation, etc./-	Proactively explore data to discover hidden insights and develop new metrics./-	Run ad hoc analyses to answer specific day to day questions or support larger initiatives.   /-	Partner with Marketing to measure campaign effectiveness, support ongoing growth tests, expand data use across team, and uncover customer insights./-	Develop new analytic tools or models to enable Marketing to make faster, smarter business decisions./-	Become a subject matter expert for marketing data and act as an analytics resource for other teams./-	Monitor and establish dashboards for marketing department on usage and behaviour./",1人,2年以上,大學以上,數理統計相關/統計學相關/資訊工程相關,中文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,"-	Graduated with a Degree/Masters/PhD in any quantitative field (engineering, math sciences, statistics etc.). -	Analytically inclined, comfortable with mathematical & statistical ideas, able to relate mathematical ideas to real life, ability to understand the flaws in this pure science. -	Strong interest and good understanding of marketing, business operations, processes and relating them in mathematical models/relations. -	Independent thinker and able to recommend analysis approaches in solving and analyzing business related problems. -	Capable in Excel mathematical formulas & functions to do analytics, to replace non-flexible and weak built-in tools like pivot tables, etc. -	Experience in any statistical scripting language (R/Matlab, C++/Java), in quantitative analysis, methods and implementation of time-series analysis/modeling (predictive models), quantitative modeling, & model calibration/fitting. -	A strong command of English and Chinese. ",0~5人應徵,121.019393,14.558231
233rv1s,6bty7,數據中心維運部主管,待遇面議,0,0,MIS／網管主管,"1. 負責 IDC 機房維運
2. 負責IP路由器、網路交換設備之架構調整、維運監控及異常問題排除
3. MPLS 網路規劃及維運
4. NOC 管理",1人,5年以上,大學、碩士,資訊管理相關/電機電子工程相關,日文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,1. 具一類電信傳輸網路熟SDH/DWDM/光纖網路運維經驗 2. 具數據中心或一二類電信數據骨幹網路運維經驗 3. 機電/空調/環控 :   IDC 基本常識 4. 具備高級電信工程師證照 5. 熟悉Cisco Router/Juniper/Open Network操作；熟OSPF/BGP/MPLS相關設定及查修.             6. 具CCNP 及 有Fortigate firewall維護經驗尤佳。,0~5人應徵,120.3003288,22.6053131
1a2x6bishn,6djds,大數據系統架構師,"月薪26,000~82,000元",26000,82000,軟體設計工程師/資料庫管理人員,1.負責大數據平台系統架構設計與環境佈署管理。 /2.負責技術團隊內部溝通協調及相關技術文件產出。 /3.負責大數據平台系統新技術研究與需求性模組引進、整合與測試管理。/4.需熟悉 Hadoop 系統架構，NoSQL (eg. MongoDB or Cassendra)，具備系統架構實務經驗。/,1人,5年以上,碩士以上,資訊工程相關/資訊管理相關,None,None,AJAX/Java/Python/DHTML/HTML/JavaScript/jQuery/DHCP/DNS/LDAP/SNMP,系統架構規劃/軟體工程系統開發/軟體程式設計/資料庫系統管理維護/資料庫程式設計/資料庫軟體應用,1.具備Java、Python或其他相關程式語言軟體開發經驗。  2.熟悉web應用開發，如HTML/CSS/JavaScript/AJAX/jQuery。  3.具備網路服務管理經驗，如DNS、DHCP、NTP、SNMP、LDAP等。  4.熟悉 Hadoop 系統架構，NoSQL (eg. MongoDB or Cassendra)，具備系統架構實務經驗。,0~5人應徵,121.007357,24.7976861
1a2x6bishn,6ej3n,大數據研發工程師,"月薪26,000~82,000元",26000,82000,軟體設計工程師/電腦系統分析師,"本部門目前產品主要為半導體業及科技業產線數據分析/決策系統，/提供客戶各種解決方案，涉及統計分析、資料探勘、AI人工智慧與機器學習(Machine Learning)。 將依據專案需要，進行系統分析、資料庫設計與維護及程式開發設計。 /需能夠跟PM、其他工程師密切團隊合作，融入團隊。 內部環境自由，團隊氣氛友善。可多方參與其他相關大數據, AI等專案不斷增加能力。//[條件要求] /1. 熟悉Javascript, Java, Python 其中一種語言/2. 熟悉 Cassandra, MongoDB, Kafka, Spark, Kubernetes其中一種技術和工具/3. 具備團隊合作能力，能夠主動與PM、設計師、其他工程師等討論並給予專業/建議，共同追求合適的解決方案/[Plus] /1. 具有敏捷(Agile)開發的經驗佳 /2. 熟 Git 佳 /3. 熟悉 SQL or NOSQL Database者佳/4. 附帶作品者佳 /5. 相關工作經驗//",2~3人,不拘,大學以上,資訊工程相關,None,None,,,,0~5人應徵,120.9674798,24.8138287
1kt45wo,6sidu,數據分析師(ETL),待遇面議,0,0,軟體設計工程師/電腦系統分析師/其他資訊專業人員,1.ETL程式開發、維護及測試/2.相關報表/儀表版的開發與維護/3.內外應用系統需求訪談、分析與設計、開發/,1人,2年以上,大學,,None,None,,,1. 具備2年以上ODS、資料倉儲、ETL、程式撰寫相關經驗。 2. 熟SSIS、T-SQL或Stored Procedure 3. 熟悉MS SQL資料庫設計 4. 具備Java程式能力 5. 熟悉SyBase資料庫設計  6. 具備解決問題的能力、及良好團隊合作與溝通能力、正向思考特質 ,0~5人應徵,121.5327187,25.0526933
wiedfdk,6vys7,服務品質數據分析幕僚,"月薪38,000~48,000元",38000,48000,其他專案管理師/市場調查／市場分析/營運管理師／系統整合／ERP專案師,"透過大量分析消費者需求與門市人員服務行為，研究通路高效服務品質缺口，加速通路服務品質改善；透過顧客滿意度回饋分析，挖掘口碑推薦關鍵成功因素，協助提升顧客好感度與推薦意願。

工作職責內容如下：
   (50%) 通路服務品質分析與追蹤，改善成效管控
   (30%) 顧客口碑評價分析與追蹤，推薦關鍵分析
   (20%) 通路服務獎金規劃與設計，獎金效益追蹤 

加分條件
1. 具備2年以上數據分析相關實務經驗，熟悉Excel
2. 對問題具有敏銳的觀察力，能將分析成果運用簡潔清晰的方式呈現，熟悉PowerPoint",1人,不拘,大學、碩士,經濟社會及心理學科類/數理統計相關/商業及管理學科類,None,None,Excel/PowerPoint/Word,, ,6~10人應徵,121.567116,25.0786955
154zrwlk,6w732,大數據系統工程師_0032,待遇面議,0,0,其他資訊專業人員/網路管理工程師/資料庫管理人員,"1.大數據系統平台架構優化與維護
2.資料庫系統優化、維護與異常排除
3.資訊系統建置規劃與維護
4.系統安全性架構優化
5.數據串流規劃、工具導入及整合
6.主管交辦事項及配合各項專案執行",1~2人,5年以上,大學以上,,None,None,Excel/Outlook/PowerPoint/Word,,1 熟悉Linux作業系統及Shell操作管理，5年以上經驗 2. 大數據平台(Apache Hadoop/Cloudera CDH)建置管理維護與整合相關經驗2年以上 3. 俱備Kafka、Fluentd、Flume等數據串流經驗者佳 4. 熟悉Mysql、Mssql系統操作、維護及T-SQL撰寫 5. 俱備雲端系統操作(AWS、GCP)經驗者佳,0~5人應徵,121.5764629,25.0717236
a5h92m0,6uvo8,APC & 數據分析工程師,待遇面議,0,0,演算法開發工程師/半導體工程師/軟體設計工程師,"【本職缺僅接受台積電官方網站投遞】
請至台積電官方網站投遞個人履歷表，此職缺履歷登錄網址:https://tinyurl.com/yx64yrpe

【說明】
半導體先進製程控制需求分析/演算法設計/控制系統開發/控制效能診斷與改善

【資格】
1.碩博士畢, 電機/機械/資工/工工背景佳
2.擅統計分析方法, 最佳化演算法, 機器學習
3.兩年以上程式撰寫經驗, C#, Python, MATLAB, C++, etc.
4.熟悉半導體製程控制流程
5.擅長與製程工程師/軟體工程師合作與溝通, 協同精進先進製程控制系統
6.優秀專案管理技巧, 具備邏輯思考能力與並能自我要求持續改善",不限,不拘,碩士以上,,None,None,,, ,6~10人應徵,121.0062859,24.7823005
1a2x6bjldb,6xtfw,資料庫數據處理專員,"月薪28,000~35,000元",28000,35000,其他資訊專業人員/資訊助理人員/系統維護／操作人員,仁心中醫官網：https://www.zenheart.com.tw/工作內容/1.鼎新EasyFlow NET系統維護、/2.鼎新SAP BI報表開發/3.協助各部門建立報表、儀表板/4.資料視覺化呈現/5.熟悉EXCEL的樞紐分析表用法/6.熟基本關聯式資料庫規劃和SQL語法操作/,1~2人,1年以上,大學以上,,None,None,MySQL/Excel,,1. 具備資料庫管理、維護經驗者佳 2. 對資料分析有興趣，具備統計及數據挖掘方法的知識與實務經驗，如：分類分群、推薦、回歸、建模等。 3. 具備Tableau/PowerBI等BI分析工具使用經驗者佳 4. 個性主動積極、重團隊、有責任心 ,0~5人應徵,120.684173,24.1380009
1a2x6blcfz,73bj9,大數據運維工程師,"月薪100,000~150,000元",100000,150000,多媒體動畫設計師/電玩程式設計師/軟體設計工程師,"1、負责公司大數據平台的部署、管理、優化、監控警報，保障平台服务7*24稳定可靠高效運行；
2、深入理解公司大數據平台架構，發現並解决性能瓶頸，支撑業務和數據量的快速增長；
3、開發大數據自動化運維、監控警報、故障處理相關脚本和工具；
4、負責Hadoop/spark／Kafka等集群服務、業務監控、持續交付、應急響應、容量規劃等",1~2人,3年以上,專科、大學、碩士,,None,None,,,"1、3年以上互聯網運維相關工作經驗，2年以上大數據平台運維相關工作經驗； 2、具备一定的故障排查能力，有良好的技術敏感度和風險識别能力，精通一門以上脚本語言(shell/python等)，熟悉Http/Https、TCP/IP、SMTP等协议； 3、熟悉hadoop、hbase、spark、kafka、zk等相關组件的原理、部署、troubleshooting； 熟悉Linux(redhat/centos)软硬件環境、系统管理和優化,熟練部署、優化各種常用服務； 4、具備较强技術鑽研能力，能够關注業内的技術發展並不断學習； 5、有强烈的责任心和主動性，具備良好的溝通能力和團隊合作能力；",0~5人應徵,120.6383859,24.1581052
de2utio,73p7z,數據/資料工程師,待遇面議,0,0,資料庫管理人員/其他資訊專業人員,"工作/技能需求：
1.熟Google analytics數據分析與監測（增強型電商務標籤部署)
2.具備Python/JavaScript程式開發雲端部署
3.具備ETL資料清整/自動化程式開發
4.資料庫SQL/MySQL數據庫架構管理操作查詢除錯
5.Rest-ful API伺服器端資料平台串接程式開發
6.熟AWS與GCP雲端開發專案資源管理(GBQ/GCE)
7.數據專案開發-規劃與執行數據追蹤分析專案程式開發
8.其他主管交辦項目",1人,不拘,大學以上,,None,None,,,加分項目： 1.Google Tag manger與Data layer資料設計 2.PHP語言/前端程式語法 3.資料爬蟲編寫/數據蒐集爬蟲部署,0~5人應徵,121.5521328,25.0480564
7qj535k,71v5y,Business Intelligence Analyst(數據分析師),待遇面議,0,0,市場調查／市場分析,"1.訪談並分析各部門商業分析需求，設計可提升效率、產生洞見及決策的儀表板或報表，並持續優化其呈現和效能。

2.與開發團隊合作，串接資料源/建立資料庫/自動化資料處理，產出自助式儀表板、報表和統計運算/模型。

3.確保數據追蹤設置與處理的正確性和產出效率

4.與新產品團隊合作設定產品metrics，設置資料採集點，整合分析工具
",1人,3年以上,大學以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Tableau/Google Data Studio/Power BI​,,"1.熟悉Business Intelligence等報表工具使用，例如：Tableau,Power BI,Data Studio等。 2.熟悉GA與其他資料數據追蹤工具設置。 3.善於溝通、具商業敏感度、能換位思考以發掘內部使用者及決策者的深度需求，轉化為良好的資料呈現設計。 4.對於消費者有敏銳的觀察力，能將數據轉換為行銷、產品、業務團隊可執行的策略與行動方案。 5.面對質疑、批評或團隊摩擦時，善於傾聽，並且能以友善、開放、有條理的方式回應。 6.注重細節，具有優秀地分析、組織能力，可接受各方不同的意見。 7.有強大的學習能力，持續讓自己能變得更好、更專業，並樂於自學也不吝於分享。 8.注重自我成長與學習，與時俱進。 9.具備3年以上數據分析、商業分析等相關工作經驗。  加分條件： 1.數理、經濟、統計或是商業、資訊、數據分析相關科系所畢業者優先考慮。 2.具SQL語法能力，或Python經驗者尤佳。 3.具電商、數位媒體或其他消費性網路服務經驗尤佳。 ",6~10人應徵,121.5595939,25.049613
154zrwlk,73jj5,資深數據分析師_0058,待遇面議,0,0,市場調查／市場分析/演算法開發工程師/統計學研究員,"1.建立 Data Pipeline，定義分析的範圍、指標以及方法論，設計及調整數據模型。
2.將商業問題轉化為可分析的條件以及狀態，使用統計、數學、機器學習等方法進行數據分析。
3.與營運、行銷、技術單位合作，深入參與產品分析及活動調整，根據數據分析結果協助確認目標和優先次序",1人,3年以上,大學以上,統計學相關/數學及電算機科學學科類/資訊管理相關,None,None,Python/hadoop/Tableau,,"1.統計、數學或資訊等科系背景，以及三年以上網路、軟體數據分析相關工作經驗。 2.精通至少一種程式語言；熟悉Python, Hadoop, Hive, Spark等。 3.熟悉ML相關知識並有一年以上實務經驗。 4.熟悉Tableau並有一年以上實務經驗。 5.能根據不同商業問題需求，獨立建立整套分析模型到產出可衡量之結果。  加分項目： 1.熱愛遊戲並對使用者數據解讀有超乎尋常的熱情。 2.熟悉Sabermetrics原理及其應用者。 3.具備推薦系統、社交行為分析實務經驗者。",0~5人應徵,121.5764629,25.0717236
154zrwlk,73jjc,約聘數據工程師_0059,待遇面議,0,0,軟體設計工程師/資料庫管理人員,"1.負責遊戲與平台數據蒐集，處理各項數據、ETL流程設計。
2.協助建立結構化及非結構化數據庫。
3.運用平行處理架構，高效的處理及運用大型數據集。
4.負責數據品質之管理及監控，並優化相關機制。

**此為6個月約聘職缺**",1~2人,3年以上,大學以上,,None,None,,,1.具備Hive SQL、T-SQL、Python之程式語言能力及開發技術。 2.熟悉Linux Shell Script。 3.熟悉Linux & Windows Server作業系統。  加分項目： 1.具Docker、Git、Jenkins之實務經驗者。 2.操作過大型數據集(1TB以上)、Hadoop數據倉儲或Spark處理之實務經驗者。 3.具備Machine Learning 相關知識及實務經驗者。,0~5人應徵,121.5764629,25.0717236
whzylwo,71aqv,數據模型分析人員,待遇面議,0,0,市場調查／市場分析/資料庫管理人員/產品管理師,"1. 設計及建置客戶分群、行為預測、商品推薦等模型，及其優化機制。
2. 針對資料倉儲的資料與大數據平台數位行為資料, 進行內外部資料的整合及探勘。
3. 熟悉BI工具。
",不限,5年以上,大學、碩士,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Python/hadoop,,1.5年以上相關工作經驗。 2.熟悉模型分析工具，如Python機器學習等。 3.熟悉Hadoop Hive的功能操作。 4.  具備金融業務know how。 ,0~5人應徵,121.5712474,25.0766163
1a2x6bjgmv,70s5v,T109001 大數據處理工程師,"月薪26,000~50,000元",26000,50000,醫療器材研發工程師/演算法開發工程師/統計學研究員,"1.C語言演算法開發
2.韌體開發
3.ISO相關文件處理
4.其他公司交辦事項
",1人,不拘,大學以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,具備韌體開發相關經驗，若有C語言演算法程式開發經歷尤佳 具備韌體開發及C語言演算法開發能力 主動積極、嚴謹務實、敬業樂群,0~5人應徵,121.0485985,24.8062867
cwxs6o0,6zoxf,大數據工程師[新竹],"月薪35,000~65,000元",35000,65000,軟體設計工程師/通訊軟體工程師/軟體相關專案管理師,1.構建設計核心後端AI / ML / DL系統和平台。/2.設計和開發可有效處理數據和圖像/視頻的智能和可擴展後端AI系統。/3.提供ML / AI / DL解決方案的數據建模，挖掘，模式分析，數據可視化和軟件工程。/4.建立分析結果報表，並將產出整合至產品。/,1人,2年以上,大學、碩士,,None,None,C/C++/Java/Python/Scala,,1. 具有大數據工具的經驗：Hadoop、Spark、Kafka 等。 2. 有關聯式 SQL 和 NoSQL 數據庫（包括 Postgres 和 AWS Athena）的經驗 3. 具有雲端服務的經驗。 4. 具有物件導向/函數式語言的經驗：Python、Java、Scala 等。,6~10人應徵,121.0057342,24.7836131
13qu1mip,7428c,個金數據分析人員,待遇面議,0,0,MIS／網管主管/MIS程式設計師,"1. 績效統計、報表分析
2. 行銷名單、回饋名單產出
3. 分析客戶態樣、分群
4. AI模型建置",1人,1年以上,大學以上,數理統計相關/數學及電算機科學學科類/資訊工程相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Python/R/Excel/Outlook/PowerPoint/Word/SAS,,1.歡迎金融同業及二度就業 2.因應徵者眾多，收到履歷表後如一個月內未接獲通知，即表示不適任此職務，本行不再另行通知。,6~10人應徵,121.5433783,25.0249441
ahy4ikw,73vdi,"Data Analyst, CareConnect 數據分析師",待遇面議,0,0,市場調查／市場分析/其他專案管理師/資料庫管理人員,"Primary Responsibilities:
●  Defining together with senior management the priorities for Analytics in the Patient Care business at ZP
●  Successfully building a framework for repeatable and value accretive analytics (and business intelligence) for all patient programmes, management decisions and operational activities
●  Performing accountabilities in accordance with established organizational metrics 
●  Ensuring the pipeline of data required for good analytics is established and automated
●  Assisting in defining and developing reporting and analysis tools for management – providing visibility on areas of concern and areas of focus
●  Assisting in analyzing performance against key metrics and creating variance reports for operational performance and analysis
●  Ensuring quality insights within each Patient Programme – for programme participants as well as programme sponsors / clients


Qualification, Education and Experience:
●  Minimum 4 - 6 years working experiences after Advanced College Bachelor’s degree 
●  Data management is essential
●  Analytics / Business Intelligence is essential
●  Data Science is essential
●  Pharma / Healthcare is preferable.",1人,4年以上,大學、碩士,統計學相關/數理統計相關/商業及管理學科類,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,MS SQL/Excel,,"Specific tools/systems needed in the job: ●  Any established visualization software (e.g. PowerBI, Tableau, Qlik, Spotfire) ●  Understanding and some experience with coding / programming languages (Python, R, SQL, Java, etc.) ●  Excellent communicator through Microsoft Powerpoint or Word ●  Microsoft Excel",6~10人應徵,121.5553512,25.0514056
wjct48g,6r4br,"數據架構規劃 - 數據平台架構師(數數發中心, DDT)","月薪30,000~90,000元",30000,90000,其他資訊專業人員/網路管理工程師/MIS／網管主管,"工作職掌:
協助及審核金控及子公司數據流規劃、數據平台規劃與管理及數據開發整體架構

職缺條件:
-十年以上數據架構規劃及開發經驗
-具備解決方案之技術架構規劃能力與制定使用技術規範，包含系統架構規劃、資料流程設計、技術可行性評估、大數據儲存和高速串流等。
-具備資料倉儲或大數據(Hadoop ecosystem)導入經驗
-Open source 的採用與管理經驗
-具備自我學習研究能力，對技術具備敏感度
-習慣創新與步調快速的環境",1~2人,10年以上,大學以上,,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,, ,0~5人應徵,121.5691563,25.0382555
